id,order number,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action
probe_1367_867f8a7d-02b7-4796-aa74-b0ec721ab433,1367,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,1,2,1,Bonus,458,No,Rents,25,43,57,75,50,30,0,50
probe_6099_abce6c3f-3243-4134-a0a3-cc1c76fba433,6099,DEDUCTIBLE,IN-NETWORK,COST IN $,3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,1600,600,200,0,200
probe_4639_e77468a6-4430-4dbd-a5c3-2c755f39c29e,4639,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,1,3,1,Bonus,2951,No,Owns,26,20,55,50,70,70,80,70
probe_7684_0255e2a9-7b81-45c4-9a8c-61997f2809e0,7684,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,0,0,Bonus,2909,Yes,Rents,9,14,30,1600,600,200,0,600
probe_1041_2e1769be-a101-47df-95b5-4c4bf68bf453,1041,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,0,0,0,Bonus,3757,No,Rents,1,2,0,75,50,30,0,75
probe_340_9a5e5c5b-ba98-453c-b8a5-185751b2c53f,340,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,3,3,Bonus,2363,Yes,Rents,52,64,80,75,50,30,0,50
probe_4290_d616dda2-14e6-4c31-a94f-8bd3b8dbf536,4290,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,4,2,4,Bonus,861,No,Owns,58,56,100,100,50,30,10,30
probe_5075_ede88ccf-d3d9-4527-ad01-7ef55bd6441a,5075,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,120,100,60,0,100
probe_6588_151ec0e4-ac8e-41ad-bd81-0103b0abc91e,6588,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,0,1,Hourly,2954,Yes,Owns,10,7,6,80,40,20,15,40
probe_11286_c4ec56ce-9d1b-47ff-b0af-3af522aa537f,11286,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,3,2,Bonus,2793,Yes,Owns,39,48,52,80,90,95,100,100
probe_4438_2ecca390-546d-470c-9039-6b12152f5843,4438,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,3,2,Salaried,4671,Yes,Rents,57,53,77,200,40,25,0,25
probe_5101_d61ac3d4-1406-49ca-b27f-1bd64aabaf18,5101,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,1596,Yes,Owns,27,25,52,80,90,95,100,90
probe_8453_60dd4787-f148-4534-840a-2cb12b39a748,8453,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Bonus,4623,Yes,Owns,2,9,1,50,60,70,80,60
probe_889_5ea4f3f4-bbd0-4e30-920b-ff9c6857e860,889,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,3,3,2,Hourly,4605,Yes,Rents,46,65,88,75,50,30,0,50
probe_2140_1e7eec63-e78a-42cb-bd2a-9ba65ebc784f,2140,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,1,2,Hourly,3429,No,Rents,34,43,57,50,70,80,100,70
probe_7915_5c008a8e-81e3-4e11-91f7-5378101eea5c,7915,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,2,3,Hourly,3429,No,Rents,58,70,81,50,70,80,100,80
probe_3734_439ffa1e-030a-4261-854f-dff2d5f515e9,3734,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,2,1,2,Salaried,4555,No,Rents,8,12,35,80,90,95,100,90
probe_7418_15fbd5f4-1199-448d-b026-e2d7265c2e75,7418,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,3,4,3,4,Salaried,4259,Yes,Rents,37,70,81,6450,4000,1500,1000,1500
probe_11166_7362aea7-3a4f-4408-93d8-670be33911c0,11166,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,4,2,4,3,Bonus,2951,No,Owns,48,51,79,100,50,30,10,10
probe_593_c50004ac-9f3c-41b1-8030-ccea43e69bac,593,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,3,4,Bonus,381,No,Owns,41,65,88,50,70,70,80,70
probe_471_c11f572d-6955-432f-8ba5-bea9823d6bed,471,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,2,3,2,Salaried,1622,Yes,Rents,21,24,60,75,50,30,0,50
probe_1945_e8933872-78f5-41e6-bdc0-0bef11fede50,1945,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,200,100,10,0,100
probe_8399_79f953c5-1afd-4338-8d0b-49f3685a04f9,8399,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,3,3,2,Hourly,4605,Yes,Rents,46,65,88,50,70,70,80,70
probe_4018_400bff31-d6a9-46a7-9825-a0a606987fa0,4018,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,4,Bonus,2810,Yes,Owns,58,74,85,200,100,10,0,10
probe_1783_54c85797-686c-4322-b028-7957fd06bf56,1783,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,4,2,4,2,Bonus,4695,No,Owns,35,65,80,1600,600,200,0,600
probe_11742_e6a5b9b7-970b-4ba5-95bb-9d628a23ce9a,11742,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,2,2,2,Bonus,3757,No,Rents,18,26,51,80,90,95,100,100
probe_10960_c82a48a8-b051-46c2-9e0b-1dddf2deaad3,10960,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,4539,No,Owns,3,10,8,50,70,70,80,70
probe_7665_a97a835b-a694-4cda-8e64-56ead406f6a4,7665,DEDUCTIBLE,IN-NETWORK,COST IN $,2,2,1,2,Bonus,861,No,Owns,34,26,75,1600,600,200,0,200
probe_11965_0345ed9d-413d-4136-ad3c-6f5c85f45c5c,11965,DEDUCTIBLE,IN-NETWORK,COST IN $,1,2,0,2,Bonus,4623,Yes,Owns,7,19,27,1600,600,200,0,200
probe_693_595ebfd2-e24c-4c46-a401-593b1f0d582f,693,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,2,3,Salaried,3990,No,Rents,30,23,53,50,70,80,100,70
probe_5966_af1599df-6305-41bc-9d25-6cc7da1048e9,5966,DEDUCTIBLE,IN-NETWORK,COST IN $,0,1,1,1,Salaried,3042,Yes,Rents,1,4,5,1600,600,200,0,1600
probe_1743_1b9e9ae8-20b9-473e-8ec0-707569cb6f80,1743,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,3,4,2,Salaried,1366,No,Owns,56,61,80,6450,4000,2000,1500,4000
probe_268_cb0596fc-6432-446d-8d28-f44963208200,268,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,2,4,4,Salaried,1235,Yes,Rents,55,60,83,50,70,70,80,70
probe_4150_6fcb7176-524e-4dee-9703-d7222aea27be,4150,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,4,3,4,3,Bonus,458,No,Rents,46,70,81,80,40,20,15,20
probe_3149_c3f97be8-f912-4e0a-bf89-f68f8c84d4ed,3149,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,1,0,Bonus,458,No,Rents,4,8,6,6450,4000,1500,1000,6450
probe_7078_3cd1a99a-55ca-4f80-a45d-4531c88664ae,7078,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,0,0,1,Hourly,2954,Yes,Owns,10,7,6,1600,600,200,0,600
probe_3987_15858b01-8863-4fc0-8469-5bbf8728e7ab,3987,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,3,3,3,Bonus,1972,Yes,Owns,62,60,80,6450,4000,2000,1500,2000
probe_10547_0a847022-80f6-4a24-9ce7-bc7cd53e7e6a,10547,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,0,2,1,Hourly,3561,Yes,Owns,12,13,26,20,15,10,10,10
probe_7197_0311ef5f-34d0-486a-8ac3-6d24f1439c28,7197,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,1,2,Hourly,1155,No,Rents,6,20,34,80,40,20,15,40
probe_104_6ab3df03-dc75-433b-8cc6-c6aefb68ef8f,104,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,1,1,Hourly,4470,Yes,Owns,16,35,73,50,60,70,80,60
probe_9672_5b87e0b2-6aeb-4ef3-8da0-6b102ffa621f,9672,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,1,1,Salaried,1210,No,Rents,17,12,39,6450,4000,2000,1500,2000
probe_10664_dccd4911-897f-42ef-9d9c-60e6cd0ab38b,10664,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,50,60,70,80,70
probe_6180_099066db-a538-4de4-9ec8-8543f8327beb,6180,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,3,2,3,Salaried,3664,No,Owns,18,38,64,100,50,30,10,30
probe_9572_b5aa4ee5-173b-41e5-8d9a-1aa0588008dd,9572,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,1,1,Hourly,1155,No,Rents,1,10,8,1600,600,200,0,200
probe_9834_5099312c-efaf-489c-890c-e964eaa4312f,9834,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,1,0,0,Hourly,176,Yes,Rents,3,8,6,1600,600,200,0,200
probe_10479_ea7e8b10-c413-4bb0-b284-663be2aa376b,10479,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,80,90,95,100,100
probe_6410_faa202d2-d343-4539-8735-f88b4597e484,6410,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,3,4,3,4,Hourly,2954,Yes,Owns,64,67,81,80,40,20,15,20
probe_11493_becb4c4f-f9b3-4df6-bcb1-703d948b9355,11493,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,2,3,1,Salaried,4592,Yes,Rents,37,41,60,20,15,10,10,10
probe_1663_08f1b9c1-3854-444b-bf9c-3ef00986bcba,1663,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,3,2,Hourly,3561,Yes,Owns,28,26,51,50,60,70,80,60
probe_7675_a9c06736-31d0-4d7f-a82b-ad26533f03f0,7675,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,0,0,Hourly,1178,No,Owns,5,12,39,50,70,70,80,70
probe_4031_14eb3e1d-b3dc-4e8a-961c-e4373d9baed2,4031,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,2,0,Salaried,83,Yes,Owns,7,20,28,1600,600,200,0,600
probe_9293_669d5bd4-1f80-4156-b53f-a092400191ec,9293,DEDUCTIBLE,IN-NETWORK,COST IN $,3,3,2,2,Hourly,2665,No,Rents,41,58,79,1600,600,200,0,0
probe_3967_6c95c1e3-6856-487f-ba7a-51ebb7360290,3967,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,0,1,0,Hourly,2250,No,Owns,11,17,35,50,60,70,80,60
probe_2064_68ac902e-165b-441a-a882-2cbb2c8b5dec,2064,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,0,0,Bonus,1139,No,Owns,13,16,31,1600,600,200,0,1600
probe_2669_be34f8af-55c8-4a09-8be3-c142fab1ba22,2669,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,1,1,Salaried,3042,Yes,Rents,1,4,5,200,40,25,0,200
probe_6683_1509be14-f8aa-4bc1-99c5-6bb048244b29,6683,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,4,3,3,Salaried,1625,No,Owns,60,65,80,6450,4000,1500,1000,1500
probe_3380_645dd572-f5a5-445b-b9a8-b3ec11c7179d,3380,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,2,3,Hourly,1019,Yes,Owns,35,50,53,50,60,70,80,60
probe_9950_44315fff-e83d-478c-ae78-8aba830e6da2,9950,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,1,2,Hourly,3289,No,Rents,35,24,64,50,70,70,80,80
probe_3030_56a125a5-827b-44ca-ae3b-182eeb8c934c,3030,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Hourly,3289,No,Rents,15,12,39,80,90,95,100,90
probe_10752_63f3f17a-4467-447c-b8bb-a5ca8b3f2087,10752,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,2,2,2,Salaried,2240,Yes,Rents,15,20,35,6450,4000,1500,1000,1500
probe_5517_dfe78d07-78c4-4580-9e48-42e95280798d,5517,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,2,1,Salaried,4038,Yes,Rents,12,16,37,80,90,95,100,90
probe_1999_5cf22f15-ed26-4a71-b473-6b58685fd3ba,1999,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,1,0,Bonus,2951,No,Owns,11,11,30,6450,4000,1500,1000,6450
probe_1947_475f6dbc-db9d-4128-b0cc-6eda3c49b276,1947,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,1,1,Salaried,2852,Yes,Rents,18,36,56,50,70,80,100,70
probe_3429_0be0b7f0-3938-429e-90a0-9a5beb60be2d,3429,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,3,1,Hourly,4144,No,Owns,23,26,51,50,70,80,100,70
probe_7606_5c8da2f1-7d40-4554-9da4-6eae93975fcd,7606,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Salaried,4742,No,Rents,0,6,5,50,70,80,100,70
probe_10009_7f847de7-5fa4-493b-a66b-c2bc444bfa45,10009,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,3,1,3,Bonus,4623,Yes,Owns,19,48,52,200,100,10,0,0
probe_7763_a5b3c081-2f1c-4c85-b8e8-ca89a4c1efb1,7763,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,1,3,1,Hourly,1593,No,Owns,16,25,52,50,70,70,80,70
probe_4252_090fa1ce-4ec5-465c-92b7-5cc7cf464170,4252,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,0,0,Hourly,4826,No,Owns,4,5,23,6450,4000,1500,1000,6450
probe_11510_4795b00c-6210-4b46-b74b-6d95b0b7bd06,11510,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,3,1,1,Hourly,4350,No,Rents,19,36,62,200,40,25,0,0
probe_7596_c65d93d3-8c9f-4fb8-af38-cf3d85c1d5b4,7596,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,2,1,1,Bonus,2639,No,Rents,16,31,54,6450,4000,1500,1000,1500
probe_7747_fe453dca-69d4-4ce7-81ab-af249df70c4d,7747,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,3,1,Hourly,3681,Yes,Owns,17,25,52,120,100,60,0,60
probe_9919_64eb0b4a-bb92-4073-8b28-9a4b8a93c778,9919,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,1,Salaried,1210,No,Rents,9,1,13,50,70,80,100,80
probe_2988_d567fa3d-32c6-467a-ae06-38654e41e75a,2988,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,2,2,2,Salaried,3042,Yes,Rents,6,14,30,20,15,10,10,20
probe_7908_d58ed723-242a-455d-8904-959caf8aed5a,7908,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4470,Yes,Owns,36,63,98,120,100,60,0,60
probe_1028_a20559d3-8087-4efb-b187-5c0dd015ece2,1028,DEDUCTIBLE,IN-NETWORK,COST IN $,0,2,1,2,Salaried,4555,No,Rents,8,12,35,1600,600,200,0,1600
probe_4447_35708499-f586-4266-89fb-108bba8f7912,4447,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Hourly,3735,Yes,Owns,8,4,5,50,60,70,80,50
probe_9091_68ef47ee-4dbe-421b-954c-b9d1c0abc740,9091,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4555,No,Rents,2,1,9,200,40,25,0,25
probe_409_81574c7d-2962-4050-8fd9-24b949cc4a53,409,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,4,4,Bonus,2742,No,Owns,64,75,77,50,70,70,80,70
probe_1714_a4f873ea-8bf0-4a70-bf9f-17848802f5de,1714,DEDUCTIBLE,IN-NETWORK,COST IN $,1,1,2,0,Salaried,4539,No,Owns,10,20,34,1600,600,200,0,1600
probe_2651_a8297055-1376-4274-b53a-8bd6a6c13d25,2651,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,0,0,Bonus,3643,No,Rents,16,13,50,100,50,30,10,100
probe_333_6db26b25-bb36-4a8f-9573-bee7292ab14c,333,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,1,0,0,Hourly,3337,No,Rents,1,9,4,100,50,30,10,100
probe_10271_f88eeefe-f26f-4f17-a0fa-bd725ba6dbad,10271,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,3,3,Salaried,1235,Yes,Rents,32,31,59,50,60,70,80,80
probe_3683_27c6b6e7-6f21-4fe7-991f-ee13e2beb755,3683,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,4,3,3,Salaried,1625,No,Owns,60,65,80,6450,4000,1500,1000,1500
probe_11100_ebb39488-f44e-458d-989f-228c28b6a200,11100,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,2,4,3,Bonus,1248,Yes,Rents,39,74,85,20,15,10,10,10
probe_8645_9624e3ba-8c93-40aa-8cb0-1f3cf1de8282,8645,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,1,1,Hourly,2183,Yes,Owns,6,15,48,75,50,30,0,50
probe_10633_1cbf20c9-6e16-4c91-a808-d0cf9093e212,10633,DEDUCTIBLE,IN-NETWORK,COST IN $,1,3,1,1,Bonus,4199,No,Owns,33,40,57,1600,600,200,0,0
probe_7066_1ccce462-4e02-46c1-8f33-342e502c7c67,7066,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1214,No,Owns,17,40,57,200,40,25,0,25
probe_11814_4f1d6d62-1b59-4222-8840-108fb8a8b64b,11814,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,0,0,1,0,Salaried,1622,Yes,Rents,2,1,9,100,50,30,10,30
probe_3479_a4f552a3-f01c-4be1-bdce-9d4435af36b0,3479,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,2,4,3,Bonus,2951,No,Owns,48,51,79,6450,4000,2000,1500,2000
probe_10732_17478a5a-82bc-4c23-962f-38ffa1c7930f,10732,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,4,3,3,4,Salaried,1125,Yes,Rents,38,53,77,20,15,10,10,10
probe_4420_eba63c1e-dddc-477c-bce3-ee123ec4e263,4420,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,3,3,4,Salaried,2062,No,Rents,40,72,79,200,40,25,0,25
probe_7660_45c99791-56f0-4524-ba05-f1ef9d5c5018,7660,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,0,Salaried,4539,No,Owns,10,20,34,50,70,70,80,70
probe_5542_ebbad7f9-0d1f-453c-855e-7940c09e003a,5542,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Hourly,2879,Yes,Rents,9,4,5,50,70,70,80,50
probe_1607_4d20f3b0-9f17-4196-8247-78f7da08e0cc,1607,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,3,4,2,Salaried,1919,No,Owns,48,61,80,100,50,30,10,50
probe_2155_84cf7081-00ba-4038-9843-a4569163aa48,2155,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,1,3,Bonus,381,No,Owns,20,38,64,200,100,10,0,100
probe_11193_8bd8d48b-e159-416d-8473-c12e2d870373,11193,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,1,0,Hourly,3252,Yes,Owns,4,1,9,100,50,30,10,30
probe_8935_0b43565d-4a6a-470a-9b0b-4fa24e0e46e7,8935,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,2,0,0,Hourly,1178,No,Owns,5,12,39,75,50,30,0,50
probe_7730_6d766d6c-98fa-49be-ad6e-046acc7a19c1,7730,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,1,1,0,Salaried,3352,Yes,Rents,6,19,27,20,15,10,10,15
probe_6857_3ca4defe-2d4a-4cc6-aabb-1f46ebff693a,6857,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Salaried,153,Yes,Owns,5,15,31,80,90,95,100,90
probe_11018_4f2ae4d9-3c6e-4446-86a0-32fdc497cf99,11018,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,1,3,1,Bonus,2951,No,Owns,26,20,55,100,50,30,10,10
probe_10398_3956b727-11e6-4c4b-a610-f7ba38b53dae,10398,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,1,3,1,Hourly,3252,Yes,Owns,24,24,60,50,70,80,100,100
probe_8820_6af087a9-42c4-4a14-afe6-af42ec35ecb8,8820,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,0,0,0,Bonus,1006,No,Owns,5,5,23,75,50,30,0,50
probe_6068_7665cb34-901d-431e-8e09-a268f2601ad2,6068,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,4,2,3,Bonus,4199,No,Owns,57,67,81,200,40,25,0,25
probe_241_5bd5dbf3-332c-4b33-ac71-208ad89e9a16,241,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,1,2,3,Bonus,2742,No,Owns,39,50,53,75,50,30,0,50
probe_8548_4a5e8fb2-3c02-4339-b054-e6f88df2a3b3,8548,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,1,1,Bonus,1006,No,Owns,27,35,73,100,50,30,10,30
probe_4683_b135e2c4-b490-4750-810d-bc405201163c,4683,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,2,1,Hourly,3561,Yes,Owns,12,13,26,50,60,70,80,60
probe_1738_56eeb11d-4e98-4cc6-9c68-b6835fa6a4b7,1738,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Bonus,1856,Yes,Rents,31,20,55,1600,600,200,0,600
probe_7940_f23ea45c-3b04-4c29-bda2-e985573697d8,7940,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,0,0,0,Hourly,4826,No,Owns,10,15,48,75,50,30,0,50
probe_11229_2df1b85a-834e-4f4e-a6cc-da8b0111dd33,11229,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,3,3,Salaried,1235,Yes,Rents,32,31,59,100,50,30,10,10
probe_7328_bf2f5ea3-16e7-4dc2-b40e-bfd24b3eab48,7328,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,1,0,Salaried,1366,No,Owns,7,4,5,1600,600,200,0,600
probe_7276_36e1bb2f-c21d-46ea-97aa-8a7483654eca,7276,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,50,60,70,80,60
probe_11583_def9fc3c-4d09-4d1b-9b19-13409ea28dc9,11583,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,2,1,3,Salaried,4377,No,Rents,24,48,52,50,70,70,80,80
probe_7673_64c343b0-5aea-473d-8451-ccf36db7b762,7673,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,1,1,2,Salaried,4138,No,Owns,17,13,27,200,40,25,0,40
probe_5134_94e77f89-e9b8-4678-952e-ad67e3db86da,5134,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,1,0,0,Bonus,1139,No,Owns,6,6,5,20,15,10,10,20
probe_2652_57a8f96c-6698-4e50-a8cf-defb30ab28ea,2652,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,1,2,Hourly,3289,No,Rents,35,24,64,6450,4000,1500,1000,4000
probe_4713_f9747e89-9769-4e39-9e2a-76eccc84727d,4713,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,1178,No,Owns,15,24,64,50,60,70,80,60
probe_11566_97311c22-d72b-44da-9dfb-e65b10902a14,11566,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,1,3,1,Hourly,1593,No,Owns,16,25,52,1600,600,200,0,0
probe_7126_d7a8bdc5-14cd-49ee-9068-0cbcf9f8c988,7126,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,0,1,0,Hourly,3561,Yes,Owns,5,2,0,100,50,30,10,50
probe_7787_0bc5cc8d-0525-4101-82d6-bb4008cc80ee,7787,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,0,1,Hourly,2954,Yes,Owns,18,17,32,50,70,80,100,70
probe_7756_913a647d-7131-4837-b7b9-ecc98f5d0a7a,7756,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,3,4,3,Hourly,1593,No,Owns,36,55,76,200,40,25,0,25
probe_5066_2bda70cf-7fde-44e5-a0ff-902ef3fa688b,5066,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,2,1,Bonus,2793,Yes,Owns,17,19,27,50,70,80,100,70
